"","ensembl_gene_id_version","gene_biotype"
"1664","ENSG00000285274.1","unprocessed_pseudogene"
"1665","ENSG00000284911.1","misc_RNA"
"1666","ENSG00000284904.1","unprocessed_pseudogene"
"1667","ENSG00000141380.14","protein_coding"
"1668","ENSG00000285965.1","lncRNA"
"1669","ENSG00000285289.1","lncRNA"
"1670","ENSG00000285282.2","lncRNA"
"1671","ENSG00000291475.1","lncRNA"
"1672","ENSG00000291476.1","processed_pseudogene"
"1673","ENSG00000291477.1","lncRNA"
"1674","ENSG00000291478.1","lncRNA"
"1675","ENSG00000291479.1","protein_coding"
"1676","ENSG00000291480.1","protein_coding"
"1677","ENSG00000291497.1","processed_pseudogene"
"1678","ENSG00000291498.1","lncRNA"
"1679","ENSG00000291499.1","processed_pseudogene"
"1680","ENSG00000291500.1","processed_pseudogene"
"1681","ENSG00000291501.1","protein_coding"
"1682","ENSG00000291481.1","lncRNA"
"1683","ENSG00000291482.1","TEC"
"1684","ENSG00000286673.1","lncRNA"
"1685","ENSG00000291483.1","protein_coding"
"1686","ENSG00000290630.1","lncRNA"
"1687","ENSG00000291502.1","protein_coding"
"1688","ENSG00000285036.2","transcribed_unprocessed_pseudogene"
"1689","ENSG00000284765.2","protein_coding"
"1690","ENSG00000291484.1","protein_coding"
"1691","ENSG00000291485.1","protein_coding"
"1692","ENSG00000291486.1","transcribed_unprocessed_pseudogene"
"1693","ENSG00000291487.1","lncRNA"
"1694","ENSG00000224640.1","processed_pseudogene"
"1695","ENSG00000234354.3","processed_pseudogene"
"1696","ENSG00000118946.12","protein_coding"
"1697","ENSG00000225530.1","processed_pseudogene"
"1698","ENSG00000226617.1","processed_pseudogene"
"1699","ENSG00000234660.2","lncRNA"
"1700","ENSG00000230283.1","processed_pseudogene"
"1701","ENSG00000237148.1","processed_pseudogene"
"1702","ENSG00000227862.1","processed_pseudogene"
"1703","ENSG00000285834.1","lncRNA"
"1704","ENSG00000283371.1","unprocessed_pseudogene"
"1705","ENSG00000180440.4","protein_coding"
"1706","ENSG00000278580.1","unprocessed_pseudogene"
"1707","ENSG00000224686.1","processed_pseudogene"
"1708","ENSG00000232447.1","processed_pseudogene"
"1709","ENSG00000287270.1","lncRNA"
"1710","ENSG00000139514.13","protein_coding"
"1711","ENSG00000285221.1","protein_coding"
"1712","ENSG00000088386.17","protein_coding"
"1713","ENSG00000277907.1","processed_pseudogene"
"1714","ENSG00000284068.1","protein_coding"
"1715","ENSG00000269365.2","lncRNA"
"1716","ENSG00000265069.1","lncRNA"
"1717","ENSG00000266965.1","lncRNA"
"1718","ENSG00000267156.1","processed_pseudogene"
"1719","ENSG00000215457.5","processed_pseudogene"
"1720","ENSG00000278983.1","TEC"
"1721","ENSG00000267652.1","processed_pseudogene"
"1722","ENSG00000279479.1","TEC"
"1723","ENSG00000101745.17","protein_coding"
"1724","ENSG00000276672.1","lncRNA"
"1725","ENSG00000215037.2","processed_pseudogene"
"1726","ENSG00000230474.1","processed_pseudogene"
"1727","ENSG00000150907.10","protein_coding"
"1728","ENSG00000231222.1","processed_pseudogene"
"1729","ENSG00000136152.15","protein_coding"
"1730","ENSG00000285493.3","protein_coding"
"1731","ENSG00000284750.1","lncRNA"
"1732","ENSG00000285415.1","processed_pseudogene"
"1733","ENSG00000285209.1","processed_pseudogene"
"1734","ENSG00000152242.11","protein_coding"
"1735","ENSG00000284885.1","processed_pseudogene"
"1736","ENSG00000285893.1","lncRNA"
"1737","ENSG00000285312.1","protein_coding"
"1738","ENSG00000285241.2","protein_coding"
"1739","ENSG00000286583.1","lncRNA"
"1740","ENSG00000284941.1","misc_RNA"
"1741","ENSG00000285226.2","protein_coding"
"1742","ENSG00000154839.10","protein_coding"
"1743","ENSG00000234551.2","lncRNA"
"1744","ENSG00000271386.1","processed_pseudogene"
"1745","ENSG00000235306.2","processed_pseudogene"
"1746","ENSG00000136141.15","protein_coding"
"1747","ENSG00000284936.2","protein_coding"
"1748","ENSG00000274849.1","lncRNA"
"1749","ENSG00000264911.1","processed_pseudogene"
"1750","ENSG00000267713.1","transcribed_processed_pseudogene"
"1751","ENSG00000285595.1","lncRNA"
"1752","ENSG00000263396.1","processed_pseudogene"
"1753","ENSG00000267311.1","lncRNA"
"1754","ENSG00000267541.1","processed_pseudogene"
"1755","ENSG00000285222.3","protein_coding"
"1756","ENSG00000263829.1","processed_pseudogene"
"1757","ENSG00000243925.1","processed_pseudogene"
"1758","ENSG00000267647.1","processed_pseudogene"
"1759","ENSG00000141425.18","protein_coding"
"1760","ENSG00000284679.1","processed_pseudogene"
"1761","ENSG00000224347.6","lncRNA"
"1762","ENSG00000237082.1","processed_pseudogene"
"1763","ENSG00000214823.3","processed_pseudogene"
"1764","ENSG00000232217.1","processed_pseudogene"
"1765","ENSG00000102543.14","protein_coding"
"1766","ENSG00000152214.14","protein_coding"
"1767","ENSG00000238025.1","processed_pseudogene"
"1768","ENSG00000277914.1","processed_pseudogene"
"1769","ENSG00000083520.15","protein_coding"
"1770","ENSG00000212710.5","protein_coding"
"1771","ENSG00000266984.1","processed_pseudogene"
"1772","ENSG00000267187.1","processed_pseudogene"
"1773","ENSG00000273141.1","lncRNA"
"1774","ENSG00000134489.7","protein_coding"
"1775","ENSG00000284796.3","protein_coding"
"1776","ENSG00000279366.1","TEC"
"1777","ENSG00000264707.1","lncRNA"
"1778","ENSG00000225253.1","processed_pseudogene"
"1779","ENSG00000141639.12","protein_coding"
"1780","ENSG00000265712.1","processed_pseudogene"
"1781","ENSG00000266541.1","lncRNA"
"1782","ENSG00000270855.1","processed_pseudogene"
"1783","ENSG00000141622.14","protein_coding"
"1784","ENSG00000281226.2","lncRNA"
"1785","ENSG00000283081.1","lncRNA"
"1786","ENSG00000281459.3","protein_coding"
"1787","ENSG00000279629.1","TEC"
"1788","ENSG00000267524.1","processed_pseudogene"
"1789","ENSG00000263797.1","lncRNA"
"1790","ENSG00000286777.1","lncRNA"
"1791","ENSG00000280197.1","TEC"
"1792","ENSG00000177511.6","protein_coding"
"1793","ENSG00000226317.3","lncRNA"
"1794","ENSG00000176641.11","protein_coding"
"1795","ENSG00000287456.1","lncRNA"
"1796","ENSG00000235221.3","lncRNA"
"1797","ENSG00000274718.1","lncRNA"
"1798","ENSG00000236176.2","lncRNA"
"1799","ENSG00000215418.2","processed_pseudogene"
"1800","ENSG00000229665.8","protein_coding"
"1801","ENSG00000166510.14","protein_coding"
"1802","ENSG00000280549.1","protein_coding"
"1803","ENSG00000285684.1","lncRNA"
"1804","ENSG00000223543.1","processed_pseudogene"
"1805","ENSG00000223460.1","processed_pseudogene"
"1806","ENSG00000217686.2","processed_pseudogene"
"1807","ENSG00000184564.11","protein_coding"
"1808","ENSG00000287734.1","lncRNA"
"1809","ENSG00000229423.2","processed_pseudogene"
"1810","ENSG00000224356.5","lncRNA"
"1811","ENSG00000228573.1","lncRNA"
"1812","ENSG00000233549.2","processed_pseudogene"
"1813","ENSG00000234627.3","processed_pseudogene"
"1814","ENSG00000287330.1","lncRNA"
"1815","ENSG00000132950.19","protein_coding"
"1816","ENSG00000267146.1","lncRNA"
"1817","ENSG00000239780.1","processed_pseudogene"
"1818","ENSG00000281810.1","miRNA"
"1819","ENSG00000280908.2","protein_coding"
"1820","ENSG00000175387.16","protein_coding"
"1821","ENSG00000227248.1","lncRNA"
"1822","ENSG00000182968.5","protein_coding"
"1823","ENSG00000233662.1","processed_pseudogene"
"1824","ENSG00000270680.1","processed_pseudogene"
"1825","ENSG00000279081.2","processed_pseudogene"
"1826","ENSG00000041515.16","protein_coding"
"1827","ENSG00000280949.1","protein_coding"
"1828","ENSG00000281316.1","processed_pseudogene"
"1829","ENSG00000281391.1","lncRNA"
"1830","ENSG00000281877.3","protein_coding"
"1831","ENSG00000281540.3","protein_coding"
"1832","ENSG00000223576.2","lncRNA"
"1833","ENSG00000233291.1","processed_pseudogene"
"1834","ENSG00000270415.1","processed_pseudogene"
"1835","ENSG00000237876.1","processed_pseudogene"
"1836","ENSG00000185950.9","protein_coding"
"1837","ENSG00000153498.12","protein_coding"
"1838","ENSG00000041353.10","protein_coding"
"1839","ENSG00000237099.1","processed_pseudogene"
"1840","ENSG00000225944.1","processed_pseudogene"
"1841","ENSG00000133115.12","protein_coding"
"1842","ENSG00000279707.1","TEC"
"1843","ENSG00000273335.1","lncRNA"
"1844","ENSG00000260343.1","lncRNA"
"1845","ENSG00000091164.13","protein_coding"
"1846","ENSG00000088448.14","protein_coding"
"1847","ENSG00000284818.1","protein_coding"
"1848","ENSG00000285321.1","protein_coding"
"1849","ENSG00000285789.1","lncRNA"
"1850","ENSG00000223626.1","lncRNA"
"1851","ENSG00000270725.1","lncRNA"
"1852","ENSG00000226665.1","processed_pseudogene"
"1853","ENSG00000284916.2","protein_coding"
"1854","ENSG00000234227.1","processed_pseudogene"
"1855","ENSG00000204442.4","protein_coding"
"1856","ENSG00000225823.1","processed_pseudogene"
"1857","ENSG00000286780.1","lncRNA"
"1858","ENSG00000266915.1","processed_pseudogene"
"1859","ENSG00000175198.17","protein_coding"
"1860","ENSG00000276174.1","lncRNA"
"1861","ENSG00000134030.14","protein_coding"
"1862","ENSG00000280948.1","miRNA"
"1863","ENSG00000281092.1","misc_RNA"
"1864","ENSG00000280876.1","misc_RNA"
"1865","ENSG00000281679.1","snRNA"
"1866","ENSG00000280806.1","processed_pseudogene"
"1867","ENSG00000280926.1","snoRNA"
"1868","ENSG00000281805.1","processed_pseudogene"
"1869","ENSG00000278891.1","TEC"
"1870","ENSG00000266296.1","processed_pseudogene"
"1871","ENSG00000141441.16","protein_coding"
"1872","ENSG00000267513.3","processed_pseudogene"
"1873","ENSG00000271238.1","processed_pseudogene"
"1874","ENSG00000175886.10","processed_pseudogene"
"1875","ENSG00000264695.1","lncRNA"
"1876","ENSG00000267597.1","processed_pseudogene"
"1877","ENSG00000267401.2","lncRNA"
"1878","ENSG00000184828.10","protein_coding"
"1879","ENSG00000126216.15","protein_coding"
"1880","ENSG00000285377.2","protein_coding"
"1881","ENSG00000285500.1","unprocessed_pseudogene"
"1882","ENSG00000285429.1","unprocessed_pseudogene"
"1883","ENSG00000285143.1","unprocessed_pseudogene"
"1884","ENSG00000285164.2","transcribed_unprocessed_pseudogene"
"1885","ENSG00000293525.1","lncRNA"
"1886","ENSG00000285298.1","lncRNA"
"1887","ENSG00000284889.2","protein_coding"
"1888","ENSG00000228075.5","protein_coding"
"1889","ENSG00000141665.13","protein_coding"
"1890","ENSG00000286284.1","lncRNA"
"1891","ENSG00000271437.1","processed_pseudogene"
"1892","ENSG00000185974.7","protein_coding"
"1893","ENSG00000274930.1","processed_pseudogene"
"1894","ENSG00000267225.1","lncRNA"
"1895","ENSG00000267462.1","lncRNA"
"1896","ENSG00000276092.1","lncRNA"
"1897","ENSG00000285681.2","lncRNA"
"1898","ENSG00000276740.1","lncRNA"
"1899","ENSG00000152193.8","protein_coding"
"1900","ENSG00000265094.1","lncRNA"
"1901","ENSG00000267400.1","processed_pseudogene"
"1902","ENSG00000275448.1","processed_pseudogene"
"1903","ENSG00000260385.1","lncRNA"
"1904","ENSG00000227247.1","processed_pseudogene"
"1905","ENSG00000285643.1","lncRNA"
"1906","ENSG00000270444.1","processed_pseudogene"
"1907","ENSG00000081138.14","protein_coding"
"1908","ENSG00000270496.1","processed_pseudogene"
"1909","ENSG00000122042.10","protein_coding"
"1910","ENSG00000281211.1","processed_pseudogene"
"1911","ENSG00000228241.1","processed_pseudogene"
"1912","ENSG00000226037.1","lncRNA"
"1913","ENSG00000236258.1","processed_pseudogene"
"1914","ENSG00000232252.1","lncRNA"
"1915","ENSG00000102539.5","protein_coding"
"1916","ENSG00000286267.1","TEC"
"1917","ENSG00000286178.1","TEC"
"1918","ENSG00000286252.1","TEC"
"1919","ENSG00000122025.15","protein_coding"
"1920","ENSG00000241837.7","protein_coding"
"1921","ENSG00000134779.15","protein_coding"
"1922","ENSG00000280169.1","lncRNA"
"1923","ENSG00000179813.7","protein_coding"
"1924","ENSG00000233211.2","processed_pseudogene"
"1925","ENSG00000232886.1","lncRNA"
"1926","ENSG00000280455.1","lncRNA"
"1927","ENSG00000232837.1","lncRNA"
"1928","ENSG00000279231.1","unprocessed_pseudogene"
"1929","ENSG00000227054.1","processed_pseudogene"
"1930","ENSG00000154645.14","protein_coding"
"1931","ENSG00000279730.2","processed_pseudogene"
"1932","ENSG00000276183.1","snRNA"
"1933","ENSG00000263978.1","miRNA"
"1934","ENSG00000252695.1","miRNA"
"1935","ENSG00000278172.1","misc_RNA"
"1936","ENSG00000199196.1","snoRNA"
"1937","ENSG00000252397.1","snRNA"
"1938","ENSG00000199276.1","rRNA_pseudogene"
"1939","ENSG00000252795.1","snRNA"
"1940","ENSG00000202395.1","misc_RNA"
"1941","ENSG00000212553.1","snoRNA"
"1942","ENSG00000207458.1","misc_RNA"
"1943","ENSG00000252812.1","misc_RNA"
"1944","ENSG00000200709.1","rRNA_pseudogene"
"1945","ENSG00000244521.3","misc_RNA"
"1946","ENSG00000201662.1","snRNA"
"1947","ENSG00000199788.1","misc_RNA"
"1948","ENSG00000274357.1","misc_RNA"
"1949","ENSG00000241613.3","misc_RNA"
"1950","ENSG00000264387.1","miRNA"
"1951","ENSG00000201665.1","misc_RNA"
"1952","ENSG00000275071.1","misc_RNA"
"1953","ENSG00000202422.1","rRNA_pseudogene"
"1954","ENSG00000222733.1","misc_RNA"
"1955","ENSG00000266663.1","miRNA"
"1956","ENSG00000239003.1","snRNA"
"1957","ENSG00000206854.1","misc_RNA"
"1958","ENSG00000265745.2","misc_RNA"
"1959","ENSG00000212377.1","snoRNA"
"1960","ENSG00000243671.3","misc_RNA"
"1961","ENSG00000206922.1","snRNA"
"1962","ENSG00000278113.1","misc_RNA"
"1963","ENSG00000199282.1","snoRNA"
"1964","ENSG00000251715.1","snoRNA"
"1965","ENSG00000206697.1","misc_RNA"
"1966","ENSG00000201253.1","snRNA"
"1967","ENSG00000200267.1","snRNA"
"1968","ENSG00000199381.1","snRNA"
"1969","ENSG00000207495.1","misc_RNA"
"1970","ENSG00000243274.3","misc_RNA"
"1971","ENSG00000252496.1","rRNA_pseudogene"
"1972","ENSG00000202398.1","snRNA"
"1973","ENSG00000283163.1","TEC"
"1974","ENSG00000202433.1","snRNA"
"1975","ENSG00000206800.1","misc_RNA"
"1976","ENSG00000222486.1","snRNA"
"1977","ENSG00000200686.1","misc_RNA"
"1978","ENSG00000206812.1","snRNA"
"1979","ENSG00000222791.1","snRNA"
"1980","ENSG00000200733.1","snoRNA"
"1981","ENSG00000243366.3","misc_RNA"
"1982","ENSG00000252550.1","snoRNA"
"1983","ENSG00000201847.1","snoRNA"
"1984","ENSG00000221650.1","miRNA"
"1985","ENSG00000222682.1","rRNA_pseudogene"
"1986","ENSG00000200072.1","snoRNA"
"1987","ENSG00000237175.1","processed_pseudogene"
"1988","ENSG00000226118.1","processed_pseudogene"
"1989","ENSG00000287357.1","lncRNA"
"1990","ENSG00000232187.1","processed_pseudogene"
"1991","ENSG00000225777.1","processed_pseudogene"
"1992","ENSG00000253094.1","snoRNA"
"1993","ENSG00000226507.1","processed_pseudogene"
"1994","ENSG00000231650.1","processed_pseudogene"
"1995","ENSG00000230535.1","processed_pseudogene"
"1996","ENSG00000226012.1","lncRNA"
"1997","ENSG00000283075.1","lncRNA"
"1998","ENSG00000233440.2","processed_pseudogene"
"1999","ENSG00000228235.1","lncRNA"
"2000","ENSG00000207157.1","misc_RNA"
"2001","ENSG00000252952.1","snRNA"
"2002","ENSG00000235205.1","processed_pseudogene"
"2003","ENSG00000236803.1","processed_pseudogene"
"2004","ENSG00000285146.1","miRNA"
"2005","ENSG00000232163.2","processed_pseudogene"
"2006","ENSG00000232977.7","lncRNA"
"2007","ENSG00000156273.16","protein_coding"
"2008","ENSG00000285152.2","protein_coding"
"2009","ENSG00000227893.1","lncRNA"
"2010","ENSG00000136156.15","protein_coding"
"2011","ENSG00000166603.5","protein_coding"
"2012","ENSG00000279250.1","TEC"
"2013","ENSG00000278986.1","TEC"
"2014","ENSG00000265555.1","lncRNA"
"2015","ENSG00000166479.10","protein_coding"
"2016","ENSG00000276556.1","unprocessed_pseudogene"
"2017","ENSG00000231123.1","processed_pseudogene"
"2018","ENSG00000224413.1","lncRNA"
"2019","ENSG00000278884.1","lncRNA"
"2020","ENSG00000229986.1","lncRNA"
"2021","ENSG00000238086.5","processed_pseudogene"
"2022","ENSG00000286054.1","TEC"
"2023","ENSG00000177197.7","processed_pseudogene"
"2024","ENSG00000277684.1","lncRNA"
"2025","ENSG00000233767.1","processed_pseudogene"
"2026","ENSG00000277233.1","misc_RNA"
"2027","ENSG00000274929.1","lncRNA"
"2028","ENSG00000204977.10","protein_coding"
"2029","ENSG00000157557.13","protein_coding"
"2030","ENSG00000264864.1","miRNA"
"2031","ENSG00000198553.9","protein_coding"
"2032","ENSG00000277913.1","misc_RNA"
"2033","ENSG00000277066.1","misc_RNA"
"2034","ENSG00000208006.1","miRNA"
"2035","ENSG00000283785.1","miRNA"
"2036","ENSG00000274878.1","misc_RNA"
"2037","ENSG00000273612.1","misc_RNA"
"2038","ENSG00000277752.1","misc_RNA"
"2039","ENSG00000275559.1","misc_RNA"
"2040","ENSG00000287381.1","lncRNA"
"2041","ENSG00000276089.1","misc_RNA"
"2042","ENSG00000214359.3","processed_pseudogene"
"2043","ENSG00000267687.1","processed_pseudogene"
"2044","ENSG00000273541.1","misc_RNA"
"2045","ENSG00000286649.1","lncRNA"
"2046","ENSG00000232150.3","processed_pseudogene"
"2047","ENSG00000223676.1","processed_pseudogene"
"2048","ENSG00000264054.1","processed_pseudogene"
"2049","ENSG00000200711.1","rRNA_pseudogene"
"2050","ENSG00000267686.2","lncRNA"
"2051","ENSG00000222920.1","rRNA_pseudogene"
"2052","ENSG00000214878.2","processed_pseudogene"
"2053","ENSG00000271242.1","processed_pseudogene"
"2054","ENSG00000279221.1","TEC"
"2055","ENSG00000267153.1","processed_pseudogene"
"2056","ENSG00000266072.1","miRNA"
"2057","ENSG00000267088.1","processed_pseudogene"
"2058","ENSG00000150510.17","protein_coding"
"2059","ENSG00000265425.1","lncRNA"
"2060","ENSG00000264514.1","lncRNA"
"2061","ENSG00000264040.1","processed_pseudogene"
"2062","ENSG00000264254.1","lncRNA"
"2063","ENSG00000188985.6","processed_pseudogene"
"2064","ENSG00000284058.1","rRNA_pseudogene"
"2065","ENSG00000264736.1","processed_pseudogene"
"2066","ENSG00000265240.1","processed_pseudogene"
"2067","ENSG00000101542.10","protein_coding"
"2068","ENSG00000228741.2","lncRNA"
"2069","ENSG00000225674.1","processed_pseudogene"
"2070","ENSG00000189167.12","protein_coding"
"2071","ENSG00000215515.2","processed_pseudogene"
"2072","ENSG00000139597.18","protein_coding"
"2073","ENSG00000278933.1","TEC"
"2074","ENSG00000266460.1","lncRNA"
"2075","ENSG00000264697.1","processed_pseudogene"
"2076","ENSG00000280406.1","TEC"
"2077","ENSG00000267397.1","lncRNA"
"2078","ENSG00000243256.1","processed_pseudogene"
"2079","ENSG00000267655.1","lncRNA"
"2080","ENSG00000175354.20","protein_coding"
"2081","ENSG00000288266.1","TEC"
"2082","ENSG00000157551.19","protein_coding"
"2083","ENSG00000270008.1","lncRNA"
"2084","ENSG00000229800.1","processed_pseudogene"
"2085","ENSG00000271337.1","processed_pseudogene"
"2086","ENSG00000236711.2","lncRNA"
"2087","ENSG00000228825.1","processed_pseudogene"
"2088","ENSG00000232378.1","processed_pseudogene"
"2089","ENSG00000226161.1","processed_pseudogene"
"2090","ENSG00000180138.7","protein_coding"
"2091","ENSG00000281106.4","protein_coding"
"2092","ENSG00000232872.2","processed_pseudogene"
"2093","ENSG00000279677.1","TEC"
"2094","ENSG00000133111.4","protein_coding"
"2095","ENSG00000133107.15","protein_coding"
"2096","ENSG00000284845.2","protein_coding"
"2097","ENSG00000285306.1","rRNA_pseudogene"
"2098","ENSG00000276738.1","processed_pseudogene"
"2099","ENSG00000223488.2","processed_pseudogene"
"2100","ENSG00000285048.2","protein_coding"
"2101","ENSG00000168122.4","unprocessed_pseudogene"
"2102","ENSG00000205758.12","protein_coding"
"2103","ENSG00000267742.1","processed_pseudogene"
"2104","ENSG00000242060.1","processed_pseudogene"
"2105","ENSG00000263637.1","lncRNA"
"2106","ENSG00000081913.14","protein_coding"
"2107","ENSG00000071991.9","protein_coding"
"2108","ENSG00000285007.2","protein_coding"
"2109","ENSG00000267726.1","lncRNA"
"2110","ENSG00000279367.1","TEC"
"2111","ENSG00000264340.1","lncRNA"
"2112","ENSG00000266520.1","processed_pseudogene"
"2113","ENSG00000240767.3","misc_RNA"
